x,y,z,p,H2,T,U_0,U_1,U_2,rho,Mach_0,Mach_1,Mach_2,U_mag,Mach_mag,rad_dist
-0.00019411351,0.007566154,-0.0007244437,98370.0,0.0,295.4,-1.3970623e-14,1.3812173e-15,-6.37893e-15,1.15506,1.1852261128178242e-16,4.468703683822162e-17,1.9820812260320496e-16,1.5420013494898383e-14,2.3522542488498183e-16,0.4999994352148855
0.0009151009,0.034295384,1.7975756e-20,98370.0,0.0,295.4,3.0349523e-14,-1.6426972e-14,-1.7446475e-14,1.15506,1.930828339541724e-16,8.335992427873215e-17,9.710074245477991e-17,3.8669347619813016e-14,2.31642854258015e-16,0.6100672666666667
0.0008019567,0.017224615,0.00021488206,98370.0,0.0,295.4,-7.01498e-14,2.0028653e-14,-1.1593434e-14,1.15506,2.3785977438637954e-16,7.693790526222373e-17,8.171326069847815e-17,7.38684580382369e-14,2.630090692566622e-16,0.5534975051172251
0.00029804165,0.030926153,-0.00014174538,98370.0,0.0,295.4,-9.208059e-15,6.5428213e-15,-1.4737813e-14,1.15506,1.7789261439077122e-16,6.810598019878832e-17,8.639807744399614e-17,1.85687908366211e-14,2.0916222072745383e-16,0.2200207847616693
-0.0019924412,0.0077907695,0.0011503282,98370.0,0.0,295.4,-5.3216488e-14,1.3076384e-14,1.8822786e-14,1.15506,2.097954123148592e-16,7.300614214904326e-17,1.1576347115736744e-16,5.79420718163529e-14,2.5048990613246423e-16,1.533779196505254
-0.0032019995,0.00868923,0.0032019995,98370.0,0.0,295.4,-2.5618173e-14,-6.7393147e-15,1.7823577e-14,1.15506,8.995669316317467e-17,5.1585284602095394e-17,6.278607852266896e-17,3.1927872581155395e-14,1.212243370309258e-16,3.018874079741246
0.0007924895,0.015652308,-0.00045754042,98370.0,0.0,295.4,2.0014918e-14,2.4591288e-14,-5.9385724e-14,1.15506,2.5941628015092937e-16,1.0052429533796984e-16,2.714379909576835e-16,6.732007578018495e-14,3.8869078107884723e-16,0.610057499491838
-0.0015188704,0.021492308,-0.0056685233,98370.0,0.0,295.4,5.994451e-15,6.2942413e-15,-1.32029245e-14,1.15506,7.461919477052219e-17,1.3497532381824052e-16,1.972933799373664e-16,1.5807217708588916e-14,2.504217243674159e-16,3.9123237593043534
-0.0017407954,0.01116,1.7793022999999998e-19,98370.0,0.0,295.4,-5.0782264e-15,-2.2289125e-14,-1.7210471e-14,1.15506,9.799455950279551e-17,1.8341138763287923e-16,9.209597058074095e-17,2.86145730123153e-14,2.27429854246917e-16,1.1605302666666666
0.005186804,0.012058461,-2.0375435e-19,98370.0,0.0,295.4,1.0655122e-15,-6.894551e-15,1.0333526e-14,1.15506,8.828941633980311e-17,1.0917009213824067e-16,2.9922176322615494e-17,1.2468035504145224e-14,1.435564930296667e-16,3.457869333333333
0.0048831706,0.016775385,-0.0028192918,98370.0,0.0,295.4,1.0946325e-14,-3.509218e-14,-2.141388e-14,1.15506,6.716267918042312e-17,1.6454938985158624e-16,7.028416169955384e-17,4.2542183592434754e-14,1.9112087944814082e-16,3.7590637937450806
0.00016102531,0.015652308,-0.0005830067,98370.0,0.0,295.4,6.660255e-16,-2.5774887e-14,-1.8901024e-14,1.15506,1.0059643147567327e-16,9.905345418495304e-17,1.634304510868457e-16,3.1969314945397174e-14,2.1596467570892303e-16,0.4032236559999844
0.0009705788,0.0059938463,-0.00026006208,98370.0,0.0,295.4,-7.025428e-14,7.330372e-14,-7.984963e-15,1.15506,2.8831270999411194e-16,2.1497546437718238e-16,1.0434842396148511e-16,1.0184723294360123e-13,3.744693079700657e-16,0.6698774323920479
0.00045,0.013855385,-4.1633363999999997e-20,98370.0,0.0,295.4,-5.916881e-14,2.0175955e-14,1.11088684e-14,1.15506,2.1536402794768638e-16,7.777076727847875e-17,1.6036247504742852e-16,6.349349725843304e-14,2.79546204016925e-16,0.3
0.00544649,0.015203077,0.0014593768,98370.0,0.0,295.4,3.124954e-14,8.341787e-15,4.757614e-15,1.15506,1.120430796020001e-16,1.956982045306232e-16,3.098652040277773e-17,3.269180404226669e-14,2.276216232915527e-16,3.7590799089658
-0.0024944716,0.024861539,-0.0014401756,98370.0,0.0,295.4,-5.5739164e-15,1.0256635e-15,-1.2371055e-15,1.15506,6.934028345289613e-17,5.162020235329819e-17,4.405045248220802e-17,5.8009447219872265e-15,9.702145414397116e-17,1.9202423830851167
0.0014401756,0.018796923,0.0024944716,98370.0,0.0,295.4,-2.0599572e-14,4.8868338e-15,-1.0200765e-14,1.15506,8.307330870208356e-17,3.3112028959572845e-17,9.687585366818127e-17,2.3500619518583575e-14,1.3184275522177975e-16,1.9202423830851167
0.0038263933,0.029803077,0.0038263933,98370.0,0.0,295.4,3.2701103e-14,-5.283061e-15,2.8977346e-14,1.15506,1.1305051818740162e-16,8.245397945811044e-17,1.174833858203995e-16,4.4010901514852495e-14,1.827058409978821e-16,3.607558199889029
0.00029804165,0.00532,0.00014174538,98370.0,1.007322e-34,295.4,4.3441523e-10,4.597546e-08,1.6166259e-10,1.15506,1.2579103174924468e-12,1.3312840728181374e-10,4.681167264754487e-13,4.5977796528288114e-08,1.3313517302737447e-10,0.2200207847616693
-0.0004505431,0.005769231,0.0016814725,98370.0,0.0,295.4,-3.0314327e-14,4.611123e-15,2.8211508e-14,1.15506,1.1346226137134836e-16,6.636043525058199e-17,1.6229850042675922e-16,4.1666654058348896e-14,2.0884969562563795e-16,1.1605245659162278
-0.001331215,0.0028492308,0.00035669186,125098.586,0.0019384341,316.19138,-54.864517,21.472979,14.6559305,1.3149563,0.1432937283071749,0.0564933195134694,0.0382660199735482,60.71243984224782,0.1587100375100371,0.9187823969714264
-0.0041095437,0.0064430768,-0.002372638,98370.0,0.0,295.4,-1.08776505e-14,3.246876e-14,-7.966413e-15,1.15506,9.130381350644852e-17,1.310961663913187e-16,8.681083162057134e-17,3.5156896797418275e-14,1.8182054804112721e-16,3.1635254947783733
-0.0052270126,0.003972308,0.001400568,98370.0,0.0,295.4,-3.7752492e-14,2.0404285e-14,1.836246e-14,1.15506,1.4422415278241499e-16,1.2353500033119122e-16,5.317108317244906e-17,4.667724751763849e-14,1.972020959279193e-16,3.607600091361616
-0.0038263933,0.028904615,-0.0038263933,98370.0,0.0,295.4,-5.595631e-14,-1.9078252e-14,-5.159621e-14,1.15506,1.8529510881678762e-16,1.46193938677911e-16,1.803093813374656e-16,7.846819237471769e-14,2.970158548897441e-16,3.607558199889029
0.0004526625,0.03744,-0.0004526625,98370.0,0.0,295.4,2.0696315e-14,-6.7119653e-15,-2.2826139e-14,1.15506,2.552044012482735e-16,5.424400440247365e-17,2.1061763067368915e-16,3.1534434423578146e-14,3.353080446107786e-16,0.4267742977851408
0.00153905,0.02284,-0.0026657272,98370.0,0.0,295.4,-1.971096e-14,-1.8489071e-15,2.4375926e-14,1.15506,1.0994823680603104e-16,9.593493491413155e-17,1.88620571980202e-16,3.1402645906730635e-14,2.384739958315629e-16,2.0520749831783918
0.0041095437,0.013406154,-0.002372638,98370.0,0.0,295.4,-3.431022e-14,3.2179534e-14,1.6555972e-14,1.15506,1.2398776560307943e-16,1.4688840616790803e-16,7.2651029172702e-17,4.986796380212791e-14,2.0549292427148262e-16,3.1635254947783733
0.001159104,0.025984615,-0.00031057486,98370.0,0.0,295.4,-2.0457118e-15,2.7092239e-15,7.214956e-15,1.15506,1.4320936673273212e-16,4.803092600864025e-17,4.5489530637168277e-17,7.973733190352337e-15,1.5775040402746203e-16,0.7999941184450516
0.0012849732,0.021941539,0.004795607,98370.0,0.0,295.4,3.3826625e-15,6.6741677e-15,-2.7990575e-14,1.15506,3.513530353352476e-17,8.175346352617384e-17,1.2327320373159363e-16,2.8973422457611986e-14,1.520342103316531e-16,3.309850793761437
0.002705682,0.02576,0.0046863924,98370.0,0.0,295.4,2.8339908e-14,-2.6811756e-14,3.3934213e-14,1.15506,9.922640591509103e-17,1.0836508807454724e-16,1.4152091517932087e-16,5.1706396675666434e-14,2.040025523796781e-16,3.607583913671109
0.0016390758,0.02239077,-0.002838977,98370.0,0.0,295.4,-5.1302654e-14,-1.2100811e-14,5.615363e-14,1.15506,1.4855403822406018e-16,1.6443418900348892e-16,2.195909079164634e-16,7.701702471842403e-14,3.1197287001514627e-16,2.185442735178454
